wellName,datasetName,MD,AZIM_TN,DX_TN,DY_TN,INCL,THL_TN,TVD,TVDBML,TVDSS,Z
,,m,dega,m,m,dega,m,m,m,m,m
BEKOK DEEP-1RDR1 ST1,Index,894.587999999858,151.58932772229,4.65961164330591,0.685552918222861,0.0796897406960247,5.10604935323453,894.568088982869,790.268088982869,860.568088982869,-860.568088982869
BEKOK DEEP-1RDR1 ST1,Index,894.740399999858,151.695373239343,4.65971727962655,0.685369411332153,0.0795204126751953,5.10626109319575,894.720488835776,790.420488835776,860.720488835776,-860.720488835776
BEKOK DEEP-1RDR1 ST1,Index,894.892799999858,151.801446077154,4.65982240647842,0.685186130850523,0.0793512769681947,5.10647238302024,894.872888689308,790.572888689308,860.872888689308,-860.872888689308
BEKOK DEEP-1RDR1 ST1,Index,895.045199999858,151.907546235721,4.65992702386154,0.685003076777973,0.0791823348073863,5.10668322322117,895.025288543463,790.725288543463,861.025288543463,-861.025288543463
BEKOK DEEP-1RDR1 ST1,Index,895.197599999858,152.013673715044,4.66003113177589,0.684820249114504,0.079013587434257,5.10689361431499,895.177688398238,790.877688398238,861.177688398238,-861.177688398238
BEKOK DEEP-1RDR1 ST1,Index,895.349999999857,152.119814854746,4.66013473022148,0.684637647860121,0.0788450360994845,5.10710355682148,895.330088253632,791.030088253632,861.330088253632,-861.330088253632
BEKOK DEEP-1RDR1 ST1,Index,895.502399999857,152.225969654827,4.66023781919831,0.684455273014824,0.0786766820630048,5.10731305126374,895.482488109643,791.182488109643,861.482488109643,-861.482488109643
BEKOK DEEP-1RDR1 ST1,Index,895.654799999857,152.332151775664,4.66034039870636,0.684273124578617,0.07850852659408,5.10752209816825,895.634887966268,791.334887966268,861.634887966268,-861.634887966268
BEKOK DEEP-1RDR1 ST1,Index,895.807199999857,152.438361217257,4.66044246874565,0.684091202551502,0.0783405709713662,5.10773069806487,895.787287823506,791.487287823506,861.787287823506,-861.787287823506
BEKOK DEEP-1RDR1 ST1,Index,895.959599999857,152.544584319229,4.66054402931616,0.683909506933481,0.0781728164829824,5.10793885148687,895.939687681354,791.639687681354,861.939687681354,-861.939687681354
BEKOK DEEP-1RDR1 ST1,Index,896.111999999857,152.650834741958,4.66064508041791,0.683728037724557,0.078005264426579,5.10814655897097,896.09208753981,791.79208753981,862.09208753981,-862.09208753981
BEKOK DEEP-1RDR1 ST1,Index,896.264399999857,152.757112485443,4.66074562205088,0.683546794924732,0.0778379161094069,5.10835382105735,896.244487398873,791.944487398873,862.244487398873,-862.244487398873
BEKOK DEEP-1RDR1 ST1,Index,896.416799999857,152.863403889307,4.66084565421508,0.683365778534009,0.0776707728483869,5.10856063828967,896.39688725854,792.09688725854,862.39688725854,-862.39688725854
BEKOK DEEP-1RDR1 ST1,Index,896.569199999857,152.969722613928,4.6609451769105,0.68318498855239,0.0775038359701792,5.10876701121512,896.54928711881,792.24928711881,862.54928711881,-862.54928711881
BEKOK DEEP-1RDR1 ST1,Index,896.721599999857,153.076068659305,4.66104419013714,0.683004424979878,0.0773371068112536,5.10897294038442,896.701686979679,792.40168697968,862.701686979679,-862.701686979679
BEKOK DEEP-1RDR1 ST1,Index,896.873999999857,153.18242836506,4.66114269389501,0.682824087816474,0.0771705867179597,5.10917842635187,896.854086841148,792.554086841148,862.854086841148,-862.854086841148
BEKOK DEEP-1RDR1 ST1,Index,897.026399999857,153.288815391572,4.66124068818409,0.682643977062182,0.0770042770465974,5.10938346967535,897.006486703212,792.706486703212,863.006486703212,-863.006486703212
BEKOK DEEP-1RDR1 ST1,Index,897.178799999857,153.395216078463,4.6613381730044,0.682464092717003,0.0768381791634874,5.10958807091638,897.15888656587,792.85888656587,863.15888656587,-863.15888656587
BEKOK DEEP-1RDR1 ST1,Index,897.331199999857,153.50164408611,4.66143514835592,0.682284434780941,0.0766722944450428,5.10979223064011,897.311286429121,793.011286429121,863.311286429121,-863.311286429121
BEKOK DEEP-1RDR1 ST1,Index,897.483599999857,153.608085754135,4.66153161423866,0.682105003253997,0.07650662427784,5.10999594941537,897.463686292961,793.163686292961,863.463686292961,-863.463686292961
BEKOK DEEP-1RDR1 ST1,Index,897.635999999857,153.714554742918,4.66162757065262,0.681925798136174,0.0763411700586905,5.1101992278147,897.61608615739,793.31608615739,863.61608615739,-863.61608615739
BEKOK DEEP-1RDR1 ST1,Index,897.788399999857,153.821037392078,4.66172301759779,0.681746819427475,0.0761759331947126,5.11040206641435,897.768486022404,793.468486022404,863.768486022404,-863.768486022404
BEKOK DEEP-1RDR1 ST1,Index,897.940799999856,153.927547361995,4.66181795507417,0.681568067127901,0.0760109151034034,5.11060446579435,897.920885888003,793.620885888003,863.920885888003,-863.920885888003
BEKOK DEEP-1RDR1 ST1,Index,898.093199999856,154.034070992291,4.66191238308176,0.681389541237455,0.0758461172127116,5.1108064265385,898.073285754183,793.773285754183,864.073285754183,-864.073285754183
BEKOK DEEP-1RDR1 ST1,Index,898.245599999856,154.140621943343,4.66200630162057,0.68121124175614,0.0756815409611092,5.11100794923442,898.225685620944,793.925685620944,864.225685620944,-864.225685620944
BEKOK DEEP-1RDR1 ST1,Index,898.397999999856,154.247186554773,4.66209971069058,0.681033168683958,0.0755171877976649,5.11120903447355,898.378085488282,794.078085488282,864.378085488282,-864.378085488282
BEKOK DEEP-1RDR1 ST1,Index,898.550399999856,154.353778486961,4.6621926102918,0.680855322020911,0.075353059182117,5.11140968285122,898.530485356196,794.230485356196,864.530485356196,-864.530485356196
BEKOK DEEP-1RDR1 ST1,Index,898.702799999856,154.460370419148,4.66228500042422,0.680677701767002,0.0751891565849461,5.11160989496666,898.682885224683,794.382885224683,864.682885224683,-864.682885224683
BEKOK DEEP-1RDR1 ST1,Index,898.855199999856,154.566989672092,4.66237688108786,0.680500307922233,0.075025481487449,5.11180967142301,898.835285093743,794.535285093743,864.835285093743,-864.835285093743
BEKOK DEEP-1RDR1 ST1,Index,899.007599999856,154.673622585414,4.66246825228269,0.680323140486606,0.0748620353818118,5.11200901282737,898.987684963372,794.687684963372,864.987684963372,-864.987684963372
BEKOK DEEP-1RDR1 ST1,Index,899.159999999856,154.780282819493,4.66255911400873,0.680146199460124,0.0746988197711839,5.11220791979083,899.140084833569,794.840084833569,865.140084833569,-865.140084833569
BEKOK DEEP-1RDR1 ST1,Index,899.312399999856,154.886970374329,4.66264946626597,0.679969484842789,0.0745358361697517,5.11240639292848,899.292484704331,794.992484704331,865.292484704331,-865.292484704331
BEKOK DEEP-1RDR1 ST1,Index,899.464799999856,154.993657929164,4.66273930905441,0.679792996634604,0.0743730861028129,5.11260443285946,899.444884575657,795.144884575657,865.444884575657,-865.444884575657
BEKOK DEEP-1RDR1 ST1,Index,899.617199999856,155.100359144378,4.66282864237405,0.679616734835571,0.07421057110685,5.11280204020698,899.597284447544,795.297284447544,865.597284447544,-865.597284447544
BEKOK DEEP-1RDR1 ST1,Index,899.769599999856,155.207087680349,4.66291746622488,0.679440699445692,0.0740482927296056,5.11299921559837,899.749684319991,795.449684319991,865.749684319991,-865.749684319991
BEKOK DEEP-1RDR1 ST1,Index,899.921999999856,155.313843537076,4.66300578060692,0.679264890464969,0.0738862525301558,5.11319595966505,899.902084192995,795.602084192995,865.902084192995,-865.902084192995
BEKOK DEEP-1RDR1 ST1,Index,900.074399999856,155.420613054182,4.66309358552014,0.679089307893406,0.0737244520789856,5.11339227304265,900.054484066555,795.754484066555,866.054484066555,-866.054484066555
BEKOK DEEP-1RDR1 ST1,Index,900.226799999856,155.527382571287,4.66318088096457,0.678913951731003,0.0735628929580629,5.11358815637096,900.206883940668,795.906883940668,866.206883940668,-866.206883940668
BEKOK DEEP-1RDR1 ST1,Index,900.379199999856,155.634193069528,4.66326766694018,0.678738821977765,0.0734015767609135,5.113783610294,900.359283815332,796.059283815332,866.359283815332,-866.359283815332
BEKOK DEEP-1RDR1 ST1,Index,900.531599999856,155.741003567769,4.66335394344699,0.678563918633692,0.0732405050926959,5.11397863546006,900.511683690546,796.211683690546,866.511683690546,-866.511683690546
BEKOK DEEP-1RDR1 ST1,Index,900.683999999855,155.847827726388,4.66343971048499,0.678389241698788,0.0730796795702762,5.11417323252168,900.664083566307,796.364083566307,866.664083566307,-866.664083566307
BEKOK DEEP-1RDR1 ST1,Index,900.836399999855,155.954679205763,4.66352496805418,0.678214791173054,0.0729191018223028,5.11436740213577,900.816483442613,796.516483442613,866.816483442613,-866.816483442613
BEKOK DEEP-1RDR1 ST1,Index,900.988799999855,156.061544345517,4.66360971615456,0.678040567056494,0.0727587734892814,5.11456114496353,900.968883319462,796.668883319462,866.968883319462,-866.968883319462
BEKOK DEEP-1RDR1 ST1,Index,901.141199999855,156.16842314565,4.66369395478612,0.677866569349109,0.0725986962236502,5.11475446167057,901.121283196853,796.821283196853,867.121283196853,-867.121283196853
BEKOK DEEP-1RDR1 ST1,Index,901.293599999855,156.27531560616,4.66377768394887,0.677692798050901,0.0724388716898545,5.11494735292692,901.273683074782,796.973683074782,867.273683074782,-867.273683074782
BEKOK DEEP-1RDR1 ST1,Index,901.445999999855,156.382221727049,4.66386090364281,0.677519253161874,0.072279301564422,5.11513981940703,901.426082953249,797.126082953249,867.426082953249,-867.426082953249
BEKOK DEEP-1RDR1 ST1,Index,901.598399999855,156.489141508317,4.66394361386793,0.677345934682029,0.0721199875360374,5.11533186178984,901.57848283225,797.27848283225,867.57848283225,-867.57848283225
BEKOK DEEP-1RDR1 ST1,Index,901.750799999855,156.596074949963,4.66402581462423,0.677172842611368,0.0719609313056176,5.11552348075879,901.730882711785,797.430882711785,867.730882711785,-867.730882711785
BEKOK DEEP-1RDR1 ST1,Index,901.903199999855,156.703022051987,4.66410750591171,0.676999976949895,0.0718021345863862,5.11571467700187,901.88328259185,797.58328259185,867.88328259185,-867.88328259185
BEKOK DEEP-1RDR1 ST1,Index,902.055599999855,156.809996474767,4.66418868773038,0.67682733769761,0.0716435991039487,5.11590545121164,902.035682472445,797.735682472445,868.035682472445,-868.035682472445
BEKOK DEEP-1RDR1 ST1,Index,902.207999999855,156.916984557926,4.66426936008022,0.676654924854518,0.0714853265963666,5.11609580408525,902.188082353566,797.888082353566,868.188082353566,-868.188082353566
BEKOK DEEP-1RDR1 ST1,Index,902.360399999855,157.023986301464,4.66434952296125,0.676482738420619,0.0713273188142325,5.11628573632452,902.340482235212,798.040482235212,868.340482235212,-868.340482235212
BEKOK DEEP-1RDR1 ST1,Index,902.512799999855,157.13100170538,4.66442917637345,0.676310778395916,0.0711695775207441,5.11647524863591,902.49288211738,798.19288211738,868.49288211738,-868.49288211738
BEKOK DEEP-1RDR1 ST1,Index,902.665199999855,157.238030769674,4.66450832031682,0.676139044780412,0.071012104491779,5.11666434173063,902.64528200007,798.34528200007,868.64528200007,-868.64528200007
BEKOK DEEP-1RDR1 ST1,Index,902.817599999855,157.345087154724,4.66458695479138,0.675967537574109,0.0708549015159683,5.11685301632458,902.797681883278,798.497681883278,868.797681883278,-868.797681883278
